time,experiment,mean ocean surface pH,surface air temperature (degrees C),temperature (C),_surT (ice-free) (C),_benT (C) [> 2000 m],_surT (C),global POC flux (mol yr-1),global POC density (mol m-2 yr-1),global POC DOM fraction,mean annual SW flux at surface (W m-2),global total PO4 (mol),global mean PO4 (mol kg-1),surface (ice-free) PO4 (mol kg-1),benthic [> 2000 m] PO4 (mol kg-1),surface PO4 (mol kg-1),global pCO2 (mol),global pCO2 (atm),global total DIC_13C (mol),global DIC_13C (o/oo),surface (ice-free) DIC_13C (o/oo),benthic [> 2000 m] DIC_13C (o/oo),surface DIC_13C (o/oo),surface - benthic DIC_13C (o/oo),label
38.5,EXP5,7.437029,22.460075,10.57124,25.894274,9.00269,25.891027,663053600000000,1.759136,0.745,248.269,285168910888e4,2.14827e-6,4.66001e-8,2.24511e-6,4.6597e-8,276952310289e6,0.00156541,298326593314e5,-0.037,-2.016,0.224,-2.016,-2.24,fixed PAR
39.5,EXP5,7.437376,22.563941,10.583567,25.985235,8.99696,25.985235,658834300000000,1.747942,0.745,248.269,285179958783e4,2.14836e-6,4.62239e-8,2.24267e-6,4.62239e-8,276735479949e6,0.00156418,298350348545e5,-0.043,-1.99,0.213,-1.99,-2.203,fixed PAR
4.5,EXP5,7.67577,22.840114,11.142088,26.411356,9.320895,26.409629,555927000000000,1.47492,0.745,248.269,285396389732e4,2.14999e-6,6.28686e-8,2.414e-6,6.28653e-8,148178627429e6,8.37546e-4,296354321883e5,0.704,2.52,0.697,2.52,1.823,fixed PAR
40.5,EXP5,7.437732,22.657214,10.595511,26.069771,8.991462,26.069771,654852000000000,1.737376,0.745,248.269,285189032012e4,2.14842e-6,4.59513e-8,2.24031e-6,4.59513e-8,276525810315e6,0.001563,298373191996e5,-0.049,-1.963,0.203,-1.963,-2.166,fixed PAR
41.5,EXP5,7.438083,22.740387,10.607113,26.14524,8.986196,26.14524,651158300000000,1.727577,0.745,248.269,28519743997e5,2.14849e-6,4.56536e-8,2.23804e-6,4.56536e-8,276322495279e6,0.00156185,29839530237e6,-0.055,-1.936,0.193,-1.936,-2.129,fixed PAR
42.5,EXP5,7.43843,22.814156,10.618415,26.212583,8.981142,26.212583,647775100000000,1.718601,0.745,248.269,285204968031e4,2.14855e-6,4.5498e-8,2.23585e-6,4.5498e-8,276124166446e6,0.00156073,298416812396e5,-0.061,-1.908,0.183,-1.908,-2.0909999999999997,fixed PAR
43.5,EXP5,7.43878,22.881992,10.629444,26.274668,8.976462,26.274668,644525900000000,1.70998,0.745,248.269,285211647046e4,2.1486e-6,4.53321e-8,2.23379e-6,4.53321e-8,275929318736e6,0.00155963,298437891574e5,-0.067,-1.881,0.173,-1.881,-2.054,fixed PAR
44.5,EXP5,7.439123,22.946032,10.640214,26.33307,8.972112,26.33307,641439400000000,1.701792,0.745,248.269,285218119323e4,2.14864e-6,4.51725e-8,2.23186e-6,4.51725e-8,275737521711e6,0.00155854,298458633185e5,-0.072,-1.854,0.164,-1.854,-2.0180000000000002,fixed PAR
45.5,EXP5,7.439478,23.007072,10.650739,26.38853,8.968093,26.38853,638447100000000,1.693853,0.745,248.269,285224282686e4,2.14869e-6,4.49988e-8,2.23002e-6,4.49988e-8,275549083817e6,0.00155748,298479001089e5,-0.077,-1.828,0.155,-1.828,-1.983,fixed PAR
46.5,EXP5,7.439783,23.066179,10.661027,26.44193,8.964409,26.44193,635373500000000,1.685698,0.745,248.269,285230396384e4,2.14874e-6,4.48224e-8,2.22829e-6,4.48224e-8,275363991367e6,0.00155643,29849903295e6,-0.082,-1.803,0.146,-1.803,-1.9489999999999998,fixed PAR
47.5,EXP5,7.440111,23.124117,10.671083,26.493901,8.960978,26.493901,632516200000000,1.678118,0.745,248.269,285236504004e4,2.14878e-6,4.46343e-8,2.22668e-6,4.46343e-8,275182229956e6,0.0015554,298518726901e5,-0.087,-1.777,0.138,-1.777,-1.915,fixed PAR
48.5,EXP5,7.440446,23.179592,10.680915,26.543626,8.957831,26.543626,629640000000000,1.670487,0.745,248.269,285242636029e4,2.14883e-6,4.43571e-8,2.22519e-6,4.43571e-8,275002854666e6,0.00155439,298538149005e5,-0.092,-1.752,0.13,-1.752,-1.8820000000000001,fixed PAR
49.5,EXP5,7.440759,23.232859,10.690534,26.591383,8.954881,26.591383,626845500000000,1.663073,0.745,248.269,285248896338e4,2.14888e-6,4.40438e-8,2.22382e-6,4.40438e-8,274826377746e6,0.00155339,298557290676e5,-0.096,-1.727,0.123,-1.727,-1.85,fixed PAR
5.5,EXP5,7.675776,22.841529,11.142146,26.412445,9.320897,26.410719,555556800000000,1.473938,0.745,248.269,285397644315e4,2.15e-6,6.27333e-8,2.41404e-6,6.273e-8,148276525353e6,8.38099e-4,296344074793e5,0.705,2.525,0.697,2.525,1.8279999999999998,fixed PAR
50.5,EXP5,7.441078,23.28373,10.699947,26.636969,8.952168,26.636969,624160700000000,1.65595,0.745,248.269,285254754154e4,2.14892e-6,4.36519e-8,2.22261e-6,4.36519e-8,274652262467e6,0.00155241,29857615263e6,-0.101,-1.703,0.116,-1.703,-1.8190000000000002,fixed PAR
51.5,EXP5,7.441376,23.333071,10.709163,26.681187,8.949715,26.681187,621451200000000,1.648761,0.745,248.269,285260818073e4,2.14897e-6,4.33226e-8,2.22152e-6,4.33226e-8,274480616397e6,0.00155144,298594764154e5,-0.105,-1.679,0.109,-1.679,-1.788,fixed PAR
52.5,EXP5,7.44165,23.380871,10.718185,26.724003,8.947475,26.724003,618780800000000,1.641676,0.745,248.269,285267158963e4,2.14902e-6,4.30366e-8,2.22056e-6,4.30366e-8,274311475843e6,0.00155048,298613126026e5,-0.11,-1.656,0.102,-1.656,-1.758,fixed PAR
53.5,EXP5,7.441934,23.42699,10.72702,26.765341,8.945417,26.765341,616285300000000,1.635056,0.745,248.269,285273155669e4,2.14906e-6,4.27301e-8,2.21972e-6,4.27301e-8,274144739308e6,0.00154954,29863122095e6,-0.114,-1.632,0.096,-1.632,-1.728,fixed PAR
54.5,EXP5,7.442216,23.471095,10.735676,26.804946,8.94347,26.804946,614004500000000,1.629005,0.745,248.269,28527870147e5,2.1491e-6,4.2453e-8,2.21899e-6,4.2453e-8,273980469806e6,0.00154861,298649027566e5,-0.118,-1.609,0.09,-1.609,-1.699,fixed PAR
55.5,EXP5,7.442497,23.513825,10.744159,26.84341,8.941708,26.84341,611755100000000,1.623037,0.745,248.269,285283987904e4,2.14914e-6,4.21464e-8,2.2184e-6,4.21464e-8,273818267693e6,0.0015477,29866658369e6,-0.122,-1.587,0.084,-1.587,-1.671,fixed PAR
56.5,EXP5,7.442772,23.554819,10.752474,26.880312,8.940098,26.880312,609592900000000,1.6173,0.745,248.269,285289252304e4,2.14918e-6,4.18759e-8,2.21792e-6,4.18759e-8,273658105512e6,0.00154679,298683920908e5,-0.126,-1.565,0.078,-1.565,-1.643,fixed PAR
57.5,EXP5,7.44305,23.594233,10.760628,26.91594,8.938635,26.91594,607443300000000,1.611597,0.745,248.269,285294516881e4,2.14922e-6,4.15364e-8,2.21757e-6,4.15364e-8,273499588604e6,0.00154589,29870106555e6,-0.13,-1.543,0.073,-1.543,-1.6159999999999999,fixed PAR
58.5,EXP5,7.443321,23.63253,10.768626,26.950597,8.937326,26.950597,605392600000000,1.606157,0.745,248.269,285299875458e4,2.14926e-6,4.12216e-8,2.21733e-6,4.12216e-8,273342638059e6,0.00154501,298718051016e5,-0.134,-1.521,0.068,-1.521,-1.589,fixed PAR
59.5,EXP5,7.44359,23.669386,10.776471,26.983998,8.936118,26.983998,603582200000000,1.601353,0.745,248.269,285304581622e4,2.1493e-6,4.09324e-8,2.21717e-6,4.09324e-8,273187347402e6,0.00154413,298734823908e5,-0.137,-1.499,0.063,-1.499,-1.562,fixed PAR
6.5,EXP5,7.675746,22.842964,11.142209,26.412974,9.3209,26.411828,555251000000000,1.473127,0.745,248.269,285398765745e4,2.15001e-6,6.26231e-8,2.41408e-6,6.2621e-8,148367342012e6,8.38613e-4,296334391757e5,0.706,2.528,0.697,2.528,1.831,fixed PAR
60.5,EXP5,7.443859,23.704897,10.78417,27.016227,8.935024,27.016227,601883300000000,1.596846,0.745,248.269,285308919863e4,2.14933e-6,4.06566e-8,2.2171e-6,4.06566e-8,273033660164e6,0.00154326,298751395677e5,-0.141,-1.478,0.058,-1.478,-1.536,fixed PAR
61.5,EXP5,7.444125,23.738776,10.79173,27.047023,8.934033,27.047023,600347600000000,1.592772,0.745,248.269,285312837004e4,2.14936e-6,4.04342e-8,2.21712e-6,4.04342e-8,272881558906e6,0.0015424,298767767163e5,-0.144,-1.457,0.053,-1.457,-1.51,fixed PAR
62.5,EXP5,7.444391,23.771391,10.799154,27.076685,8.933126,27.076685,598866100000000,1.588841,0.745,248.269,285316481659e4,2.14939e-6,4.01846e-8,2.21722e-6,4.01846e-8,272730734239e6,0.00154155,298783975982e5,-0.148,-1.437,0.049,-1.437,-1.486,fixed PAR
63.5,EXP5,7.444661,23.802743,10.806448,27.105242,8.932293,27.105242,597502800000000,1.585224,0.745,248.269,285320120989e4,2.14942e-6,3.98971e-8,2.21739e-6,3.98971e-8,272580635939e6,0.0015407,298800092812e5,-0.151,-1.417,0.045,-1.417,-1.462,fixed PAR
64.5,EXP5,7.444921,23.833135,10.813615,27.132907,8.931541,27.132907,596110200000000,1.58153,0.745,248.269,285323787465e4,2.14944e-6,3.96664e-8,2.21763e-6,3.96664e-8,272431380082e6,0.00153986,29881612207e6,-0.155,-1.397,0.04,-1.397,-1.437,fixed PAR
65.5,EXP5,7.44518,23.862445,10.820661,27.159635,8.930859,27.159635,594797800000000,1.578048,0.745,248.269,285327290787e4,2.14947e-6,3.94332e-8,2.21792e-6,3.94332e-8,272283493208e6,0.00153902,298832000399e5,-0.158,-1.378,0.036,-1.378,-1.414,fixed PAR
66.5,EXP5,7.445432,23.890323,10.82759,27.185018,8.930253,27.185018,593568100000000,1.574785,0.745,248.269,285330643847e4,2.14949e-6,3.92603e-8,2.21826e-6,3.92603e-8,272137216338e6,0.00153819,298847705736e5,-0.161,-1.358,0.032,-1.358,-1.3900000000000001,fixed PAR
67.5,EXP5,7.44569,23.916906,10.834407,27.209265,8.929709,27.209265,592340200000000,1.571527,0.745,248.269,285333985298e4,2.14952e-6,3.90502e-8,2.21865e-6,3.90502e-8,271992194192e6,0.00153737,298863262067e5,-0.164,-1.339,0.028,-1.339,-1.367,fixed PAR
68.5,EXP5,7.445933,23.942499,10.841117,27.232619,8.929224,27.232619,591199900000000,1.568502,0.745,248.269,285336987312e4,2.14954e-6,3.88776e-8,2.21909e-6,3.88776e-8,27184884995e7,0.00153656,298878642142e5,-0.167,-1.32,0.025,-1.32,-1.345,fixed PAR
69.5,EXP5,7.446176,23.967235,10.847723,27.255179,8.928793,27.255179,590054200000000,1.565463,0.745,248.269,285339929901e4,2.14956e-6,3.87194e-8,2.21956e-6,3.87194e-8,271706912512e6,0.00153576,298893858003e5,-0.17,-1.302,0.021,-1.302,-1.323,fixed PAR
7.5,EXP5,7.675699,22.844383,11.142278,26.414092,9.320905,26.412946,554995600000000,1.472449,0.745,248.269,285399717905e4,2.15001e-6,6.25372e-8,2.41413e-6,6.2535e-8,14845282331e7,8.39096e-4,296325198915e5,0.706,2.529,0.697,2.529,1.8319999999999999,fixed PAR
70.5,EXP5,7.446425,23.991275,10.854228,27.277129,8.928413,27.277129,588946400000000,1.562523,0.745,248.269,285342894947e4,2.14959e-6,3.85302e-8,2.22007e-6,3.85302e-8,271566586999e6,0.00153497,298908910926e5,-0.173,-1.283,0.017,-1.283,-1.2999999999999998,fixed PAR
71.5,EXP5,7.446669,24.014491,10.860635,27.298315,8.928069,27.298315,587853400000000,1.559624,0.745,248.269,285345917307e4,2.14961e-6,3.83384e-8,2.22061e-6,3.83384e-8,271427287005e6,0.00153418,298923859564e5,-0.176,-1.265,0.014,-1.265,-1.279,fixed PAR
72.5,EXP5,7.446913,24.036938,10.866946,27.318782,8.927787,27.318782,586803400000000,1.556838,0.745,248.269,285348944106e4,2.14963e-6,3.8142e-8,2.22118e-6,3.8142e-8,271288863144e6,0.0015334,298938714379e5,-0.179,-1.247,0.011,-1.247,-1.258,fixed PAR
73.5,EXP5,7.447147,24.058527,10.873166,27.338484,8.927554,27.338484,585758000000000,1.554064,0.745,248.269,285351736685e4,2.14965e-6,3.79915e-8,2.2218e-6,3.79915e-8,2711516944e8,0.00153262,298953428793e5,-0.182,-1.229,0.007,-1.229,-1.236,fixed PAR
74.5,EXP5,7.447386,24.079175,10.879299,27.357292,8.927329,27.357292,584866600000000,1.551699,0.745,248.269,285354379049e4,2.14967e-6,3.78183e-8,2.22242e-6,3.78183e-8,271015988416e6,0.00153186,298967982603e5,-0.184,-1.211,0.004,-1.211,-1.215,fixed PAR
75.5,EXP5,7.447626,24.099201,10.885346,27.375577,8.927142,27.375577,583925800000000,1.549203,0.745,248.269,285357008714e4,2.14969e-6,3.76407e-8,2.22308e-6,3.76407e-8,270881305725e6,0.00153109,298982419812e5,-0.187,-1.194,0.001,-1.194,-1.1949999999999998,fixed PAR
76.5,EXP5,7.447841,24.118535,10.89131,27.393253,8.927001,27.393253,582949200000000,1.546612,0.745,248.269,285359738748e4,2.14971e-6,3.75666e-8,2.22376e-6,3.75666e-8,270747849265e6,0.00153034,298996728665e5,-0.19,-1.177,-0.002,-1.177,-1.175,fixed PAR
77.5,EXP5,7.44808,24.137235,10.897194,27.410359,8.926887,27.410359,582215000000000,1.544665,0.745,248.269,285361983049e4,2.14973e-6,3.7382e-8,2.22445e-6,3.7382e-8,270616100669e6,0.0015296,299010844195e5,-0.192,-1.16,-0.005,-1.16,-1.155,fixed PAR
78.5,EXP5,7.448309,24.155419,10.903001,27.42701,8.926819,27.42701,581435800000000,1.542597,0.745,248.269,285364164384e4,2.14975e-6,3.72243e-8,2.22517e-6,3.72243e-8,27048499255e7,0.00152885,299024878783e5,-0.195,-1.143,-0.008,-1.143,-1.135,fixed PAR
79.5,EXP5,7.44854,24.173035,10.908731,27.443142,8.926791,27.443142,580822700000000,1.540971,0.745,248.269,285365998074e4,2.14976e-6,3.70588e-8,2.22592e-6,3.70588e-8,270354731818e6,0.00152812,299038808908e5,-0.198,-1.127,-0.01,-1.127,-1.117,fixed PAR
8.5,EXP5,7.675642,22.845786,11.142352,26.415207,9.320908,26.414062,554776500000000,1.471868,0.745,248.269,285400512417e4,2.15002e-6,6.24594e-8,2.41416e-6,6.24572e-8,148533983552e6,8.39555e-4,296316431073e5,0.706,2.528,0.698,2.528,1.83,fixed PAR
80.5,EXP5,7.448758,24.190033,10.914388,27.458732,8.926809,27.458732,579917800000000,1.53857,0.745,248.269,285368067551e4,2.14978e-6,3.6957e-8,2.22669e-6,3.6957e-8,270225417721e6,0.00152739,299052641729e5,-0.2,-1.11,-0.013,-1.11,-1.0970000000000002,fixed PAR
81.5,EXP5,7.448985,24.206551,10.919974,27.473859,8.92687,27.473859,579359100000000,1.537088,0.745,248.269,285370035453e4,2.14979e-6,3.68087e-8,2.2275e-6,3.68087e-8,270097539029e6,0.00152666,299066334362e5,-0.203,-1.094,-0.016,-1.094,-1.078,fixed PAR
82.5,EXP5,7.449206,24.222433,10.925491,27.488439,8.926964,27.488439,578589400000000,1.535045,0.745,248.269,285371952175e4,2.14981e-6,3.6677e-8,2.22831e-6,3.6677e-8,269970390336e6,0.00152595,299079933202e5,-0.205,-1.078,-0.018,-1.078,-1.06,fixed PAR
83.5,EXP5,7.449429,24.237971,10.930941,27.50271,8.927091,27.50271,577977400000000,1.533422,0.745,248.269,285373920292e4,2.14982e-6,3.65332e-8,2.22915e-6,3.65332e-8,269844142206e6,0.00152523,29909344778e6,-0.207,-1.063,-0.021,-1.063,-1.042,fixed PAR
84.5,EXP5,7.449644,24.253044,10.936324,27.516569,8.92724,27.516569,577241400000000,1.531469,0.745,248.269,2853758618e6,2.14984e-6,3.64264e-8,2.22999e-6,3.64264e-8,269718673423e6,0.00152452,299106875654e5,-0.21,-1.047,-0.024,-1.047,-1.023,fixed PAR
85.5,EXP5,7.44986,24.267655,10.941644,27.530027,8.927404,27.530027,576713200000000,1.530068,0.745,248.269,285377597812e4,2.14985e-6,3.63172e-8,2.23084e-6,3.63172e-8,269594380888e6,0.00152382,299120174674e5,-0.212,-1.031,-0.026,-1.031,-1.005,fixed PAR
86.5,EXP5,7.450073,24.281991,10.946901,27.543251,8.927605,27.543251,576107400000000,1.528461,0.745,248.269,285379259739e4,2.14986e-6,3.62097e-8,2.23171e-6,3.62097e-8,269471153556e6,0.00152312,299133352381e5,-0.214,-1.016,-0.029,-1.016,-0.987,fixed PAR
87.5,EXP5,7.450286,24.295821,10.952097,27.556001,8.927846,27.556001,575737900000000,1.52748,0.745,248.269,285380514757e4,2.14987e-6,3.60967e-8,2.23261e-6,3.60967e-8,269348959606e6,0.00152243,299146404789e5,-0.217,-1.001,-0.031,-1.001,-0.9699999999999999,fixed PAR
88.5,EXP5,7.450495,24.309033,10.957235,27.568217,8.928125,27.568217,575099900000000,1.525788,0.745,248.269,285381903757e4,2.14988e-6,3.59997e-8,2.23353e-6,3.59997e-8,269227612185e6,0.00152175,299159364505e5,-0.219,-0.986,-0.033,-0.986,-0.953,fixed PAR
89.5,EXP5,7.450711,24.321963,10.962315,27.580166,8.92843,27.580166,574815000000000,1.525032,0.745,248.269,285383168796e4,2.14989e-6,3.58515e-8,2.23447e-6,3.58515e-8,269107162486e6,0.00152107,299172233266e5,-0.221,-0.972,-0.036,-0.972,-0.9359999999999999,fixed PAR
9.5,EXP5,7.675575,22.847179,11.142429,26.41632,9.320911,26.415176,554589700000000,1.471372,0.745,248.269,285401180542e4,2.15002e-6,6.23977e-8,2.4142e-6,6.23955e-8,148611562282e6,8.39993e-4,296308026764e5,0.707,2.528,0.698,2.528,1.83,fixed PAR
90.5,EXP5,7.450914,24.334075,10.967342,27.591407,8.928763,27.591407,574165500000000,1.523308,0.745,248.269,285384763187e4,2.1499e-6,3.57396e-8,2.23542e-6,3.57396e-8,268987168458e6,0.00152039,299185055952e5,-0.223,-0.958,-0.038,-0.958,-0.9199999999999999,fixed PAR
91.5,EXP5,7.451129,24.346005,10.972315,27.602496,8.929121,27.602496,573848400000000,1.522467,0.745,248.269,285386162685e4,2.14991e-6,3.55697e-8,2.23638e-6,3.55697e-8,268867893745e6,0.00151971,299197808237e5,-0.225,-0.943,-0.04,-0.943,-0.9029999999999999,fixed PAR
92.5,EXP5,7.451328,24.357474,10.977236,27.613191,8.929498,27.613191,573325700000000,1.52108,0.745,248.269,285387578416e4,2.14992e-6,3.54783e-8,2.23736e-6,3.54783e-8,268749029765e6,0.00151904,299210502502e5,-0.227,-0.93,-0.042,-0.93,-0.888,fixed PAR
93.5,EXP5,7.451531,24.368048,10.98211,27.623071,8.929907,27.623071,572875200000000,1.519885,0.745,248.269,285389245452e4,2.14994e-6,3.53639e-8,2.23835e-6,3.53639e-8,268631280074e6,0.00151838,29922309195e6,-0.229,-0.915,-0.044,-0.915,-0.871,fixed PAR
94.5,EXP5,7.451734,24.37846,10.986935,27.632863,8.930331,27.632863,572509900000000,1.518916,0.745,248.269,28539082331e5,2.14995e-6,3.52571e-8,2.23936e-6,3.52571e-8,268514299385e6,0.00151772,299235601983e5,-0.231,-0.902,-0.046,-0.902,-0.856,fixed PAR
95.5,EXP5,7.451937,24.387598,10.991718,27.641531,8.930783,27.641531,572266300000000,1.51827,0.745,248.269,285392106689e4,2.14996e-6,3.51569e-8,2.24038e-6,3.51569e-8,268397934984e6,0.00151706,299248018416e5,-0.233,-0.888,-0.048,-0.888,-0.84,fixed PAR
96.5,EXP5,7.452138,24.395708,10.996462,27.649297,8.931259,27.649297,572088700000000,1.517799,0.745,248.269,285393197918e4,2.14997e-6,3.50689e-8,2.24141e-6,3.50689e-8,268282125022e6,0.0015164,299260347504e5,-0.235,-0.874,-0.05,-0.874,-0.824,fixed PAR
97.5,EXP5,7.45234,24.403317,11.001168,27.656693,8.931748,27.656693,571943300000000,1.517413,0.745,248.269,285394286776e4,2.14998e-6,3.49905e-8,2.24245e-6,3.49905e-8,268166850257e6,0.00151575,29927261735e6,-0.237,-0.86,-0.052,-0.86,-0.8079999999999999,fixed PAR
98.5,EXP5,7.45254,24.409152,11.005844,27.662544,8.932272,27.662544,571981900000000,1.517515,0.745,248.269,285395044775e4,2.14998e-6,3.49407e-8,2.24351e-6,3.49407e-8,268052038936e6,0.0015151,299284800759e5,-0.239,-0.847,-0.054,-0.847,-0.7929999999999999,fixed PAR
99.5,EXP5,7.452742,24.414368,11.010493,27.667853,8.932808,27.667853,572005100000000,1.517577,0.745,248.269,285395591015e4,2.14998e-6,3.48797e-8,2.24458e-6,3.48797e-8,267937690396e6,0.00151446,299296914593e5,-0.241,-0.833,-0.056,-0.833,-0.7769999999999999,fixed PAR
